رقم الطالب,اسم الطالب,الجنسية,الرقم الوطني/الجواز,الجنس,آخر معدل تراكمي,التخصص,الدرجة,سنة التخرج,فصل التخرج,رقم الهاتف,مكان العمل الحالي,تاريخ بدء العمل,عنوان المنشأة,قطاع المنشأة,رقم هاتف المنشأة
872639847,شيار ادهم أمين بن عثمان,الاردنية,scrypt:32768:8:1$kqb92mU5oaCuYYCD$45ba28b68a504945f3eeb5f360689904251aee6494eb490f0f5958851c8f4fe57aa77bd22e46fcd50e0ff87f6798990fe430275c60412124bf1bc4ce76f1dea3,انثى,2.26,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,1,5431081214,Oozz,2024-11-10,,الخاص,8767600168
867794460,براء رامي يزن الع لويني,الاردنية,scrypt:32768:8:1$FjIyn082muG7Vf2n$6bcf9390b653deae2cca7fca44102e900019afa0a4a7b64b55ad168ed4941e7e13546f02f5a349393ad5288160aba88ed2ddfa4495bed667dd5095c7523ff97b,انثى,2.52,الأمن السيبراني,ماجستير (مسار الرسالة),2021/2020,1,5467900961,Innotype,2023-03-19,81824 Vera Place,العام,1393167413
210122433,ديلارا مُهاب معاويه المدقي,الاردنية,scrypt:32768:8:1$ROaUbSOUydeYxJCX$0bf5487f886701a90cc2f22b5a08fac3ed5a393c9f339fb5120b60fa1fc40b1f05b490eee4c44aaabac4aa24142bc6737e8a5f8dbd8120c1623c7b954ad53004,ذكر,2.61,نظم المعلومات الحاسوبية,بكالوريوس,2021/2020,2,3203901452,Ailane,2021-12-07,,الخاص,9399160565
575298762,نبراس عوض كريم الطويل,الاردنية,scrypt:32768:8:1$Ffkpa2hj12Husb9h$c0af38f82a1583172ff36ecf79b8adf9a2a963a5e587beb6a6d5fcac690a8f4eef6607a9f8d71e5c0d26c9829e86dd438e09640b45acb19a24c11e7fe74e1415,انثى,3.14,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2024/2023,2,5891481653,Plajo,,,,7153008481
871424248,هيثم بَشار سليم الأشراف,الاردنية,scrypt:32768:8:1$H2r49XNbDmemlbY3$9d57e5b125588b0495fc2987b611f9f3e7b065016388161c7006e304732612b94f86ca257ea9bb9424e10c22d9c65aced280e45772ef1f808b7165f209b0062e,ذكر,3.26,هندسة البرمجيات,بكالوريوس,2022/2021,3,4176997914,Bubblemix,2024-07-23,3 Golf View Parkway,,4865391111
981757161,ثامر أوس عوض غويلة,الاردنية,scrypt:32768:8:1$k6mX6woMOf46xY01$173418f1ca5e2eae619bb1d6a9bca6c75de8fe41802d485bd1b204e34b8deb5f4bcd19828c988e27dd175bc076cedc775017c64663fbd90345caa8aeea3de154,انثى,1.67,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,2,7113148794,Flashdog,2022-08-03,186 Huxley Junction,العام,1206378682
204297574,هيا يامن مالك الرصاع,الاردنية,scrypt:32768:8:1$8JAci1EmPtvrLHwo$7256c1c772f0642454b5a57a283ef0fd7d205e899ed656717583b164c19fff04d8e9b9dd1728a7626c6cd432a5aeb6598c6febe84f2c20bab857de5dd5a5b41b,انثى,3.54,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,1,,Flipopia,2021-12-31,5 Del Mar Street,الخاص,4267878030
240732240,أمين حمزة براء المولدي,الاردنية,scrypt:32768:8:1$rqy2ttju1CcYQ5mP$ddac66a89dfb03a8b5c120a471bf07ca3ee2e805a37886fd8a81c08170e25362a346bd9ca8b2292e549693b2af1b716edc5b66017ef074f6181dde7906e601f3,انثى,2.54,علم الحاسوب,ماجستير (مسار الرسالة),2020/2019,2,2273897812,Cogibox,2022-04-20,,الخاص,5675999357
343964923,أريج عمرو داود عنون,الاردنية,scrypt:32768:8:1$yRYRN9c1tZZb5vuM$033a434369effc221187050e7a032f14ea43f752b40bb6a5d8b0b1453a77b64392f174e8cd7f8efa27bd546d78fe8b2a7232130e2355a5c0b482ad6cac9a2123,انثى,3.87,نظم المعلومات الحاسوبية,بكالوريوس,2022/2021,3,,Buzzdog,2023-01-14,05 Division Point,الخاص,1269666160
760421712,جعفر عمر براء القلال,الاردنية,scrypt:32768:8:1$v4MjJcfymJngWEZz$eca4b81ade250989be97c84ea712ee4aa475f150a6c89f36929ec29a9420c16e9623ef01993904bc1765f680db0f952114d68ff2448327890b2769df694ac24b,انثى,2.92,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,3,2108100773,Skipstorm,2023-05-15,,الخاص,6117770546
675348923,طيبه خاطر سراج الدين المدقي,الاردنية,scrypt:32768:8:1$IWRgv1hATCqFUkzv$222b437fc58a7c6f9538bc9ffc390161fa27f99e3e1f20cd76b5ffbcfd7e8198d27ef12f38f5c7dd400d24e790bc185e043bcdeefe6e74c2e06db80786050ced,انثى,1.95,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2022/2021,1,,Kwilith,2024-06-22,2 Talisman Alley,,1214737106
407020774,ميرال سالم لؤي جابالله,الاردنية,scrypt:32768:8:1$HhEOdgUtDwzCV43k$b65dfc225c8947d68cf855253880ed7c2a2013be1f6cb222ac6f9e437053c30adbeb12481bed9680ee983d8e1982938faebeee769b146aef8e1aecb99ebbe23e,انثى,2.28,الأمن السيبراني,بكالوريوس,2021/2020,3,,Shuffletag,2021-01-23,21 Oak Valley Park,الخاص,9326048786
36745221,حور عمرو بلال النجار,الاردنية,scrypt:32768:8:1$nuvpcJAgPjJeGmP3$6ea87e39324b80480f027e4ded4f795d3579ee735b33c46263f13154033b46ef803205f5d284a96540a7db9254b26722eb63cf60c5ee2768bf2f8f8f5f69ac16,ذكر,2.97,هندسة البرمجيات,بكالوريوس,2020/2019,2,9351585061,Skinix,,317 Welch Hill,الخاص,3256913811
167981013,لى لى تامر راشد همدان,الاردنية,scrypt:32768:8:1$AyvbHbrtqRlzD8ht$0a91255bf713767a67a6be7b5f3d2d3829f52901008d605756ee15ea82d3a15828778630f56995e862a2070e23d7aa637940eb650fc1b03d11fd668e4bcf6a6e,انثى,1.86,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,1,,Realbridge,,88020 Nobel Road,,9787590124
622571793,شيماء زياد خاطر الدرقاش,الاردنية,scrypt:32768:8:1$2c9qjkgnT8AksAFt$65e6b4d8fc4f45cd1633b9a4993cab8dd55a7f896a74723f565089906a74d2abf945d35b19b331cf615d7c2f421b84aa9b56d0f4bc45fed12579008c5e55539b,ذكر,2.53,الأمن السيبراني,بكالوريوس,2023/2022,2,1787449979,Dabvine,2023-09-07,1 Messerschmidt Hill,العام,5158194975
709283041,أسماعيل غسان صهيب النجار,الاردنية,scrypt:32768:8:1$QfZGXH1zpbn7ijuq$7979920a449700178bf72e515f908216d0c9273ad89152ae1475f44b9ca3cad3847a88fff828cf3e66cd4539b33d6d0a86e0bd820e248debe207a9c198e85676,انثى,2.37,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,3,3753983713,Bubbletube,2021-05-14,4028 Brentwood Way,العام,5958025058
153870556,ديلارا إلياس براء المولدي,الاردنية,scrypt:32768:8:1$0OaVoYMKRiQGFA4d$ff6101a8528d797c76d0a48d9d931e411d252b90550c9eb028c1680af6dad4a99d61ad1ecf280e0b8e651b0544c147c11cecac925fee94cb5906371ad42f3b78,ذكر,2.46,علم الحاسوب,بكالوريوس,2022/2021,3,,Vinder,2023-05-04,798 Delaware Park,الخاص,2659380371
876365597,ضحى مصطفي باهي خنفير,الاردنية,scrypt:32768:8:1$TkflSPwJ8WzbevTt$94232174584ef8bd663964453edf45864857ade0e6d4136ff1c710501a87d1fb4bbb9236e5948aec33e40e0120a87fc5ae03a12d5078b80a108e64c4e84cf1f5,ذكر,3.84,علم الحاسوب,بكالوريوس,2024/2023,3,2317632355,Flashset,2023-09-28,,الخاص,3354806537
623914703,رحمة حسام مؤيد الطويل,الاردنية,scrypt:32768:8:1$cRmcjd0PNRevMn1X$2b2fe403dd1a01cfa5883229e7ed9caa803b8c1758f46dee1667c2b3898c762fefb23ff6fec8f626ff1bd65d7628343d3bc392f368e2f924c7694cfe33e61215,ذكر,2.52,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2023/2022,2,,Youfeed,2022-04-03,75 Onsgard Plaza,الخاص,8167834085
158511713,إباء عزام سعيد عنون,الاردنية,scrypt:32768:8:1$uVTbydBMSqEBb4vc$96a7e5135a8559b905b47d7f7407600b76f79668d705a9068350bfda8c85c961e1f1055345eaf40961eeed9d05788cfacbb6fdc73b3dc8eeea7d0c9696695b0d,ذكر,1.89,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2023/2022,3,6386496505,Eabox,2024-02-05,14 Thackeray Junction,الخاص,8659817280
485209290,بيلسان جاسم سهيل سويس,الاردنية,scrypt:32768:8:1$NH7WXoCOyNcVY6ZE$1290c7ebe4ceb805cb21d8d4f9f3114ddaf92df0c44ab0c994a5ab8f3f15b53b40438e9736ba9d8e9e3e86e689a708567d91a5eb91ffb120f99bd6a7e4a4867b,انثى,3.54,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2023/2022,3,1868322458,Topiclounge,2022-06-15,9324 Chinook Lane,,9413306677
871849665,أميرة أدريس لامي الطويل,الاردنية,scrypt:32768:8:1$KeoP3tppW0PJQOTP$a60fec1a75531d750b3ba38bf0d50fcb446e38037efc39f92aaaed442e9d051cee7aef1d238f69e4530c205dab6de9a2ebcbd5517fc7300476d1033a7a24bf02,انثى,2.28,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,1,9732989985,Devcast,2024-03-06,,الخاص,9422764074
331515813,فاليا عتيق ايتن الطويل,الاردنية,scrypt:32768:8:1$QpgFLTvwnx0GX9DA$d6881e1c366579f373fc7555557684faa44aa046e2b910bfc9f16bc3729fc9f0087e14954f9644baa85746610944aebc9bcb50ace0ca537b7a7356bdd6508709,انثى,3.24,الأمن السيبراني,ماجستير (مسار الشامل),2022/2021,3,4023031539,,,3459 Anzinger Circle,,2022500615
98975121,أيهم أيوب يزيد الرصاع,الاردنية,scrypt:32768:8:1$VQacc1zuBOadmbBQ$7be3f16f95f00cc38820b858a193e944cbb99c5102a0d7b5554006b18054e04bd5e052ab6ee82bc9dbf0e8ee57cae0fcf872d62b322ceebac0bf06da9a73bdb9,انثى,2.82,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,1,9673111069,Edgetag,2022-12-24,,الخاص,9235838738
386861337,ضي باهي مُهاب بن حمودة,الاردنية,scrypt:32768:8:1$rwKnuhiZtm9vaaKH$e1767b55e9ca571ffe73174143c62f832f771753a7cfa4667abcf187e3df41541d42b7d325a758ab983618bca47db012e940d142be42f8a807b9dabb1d748986,ذكر,1.88,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,2,5403366877,Skivee,2022-12-26,,العام,6177709875
41555965,روناء ادهم طاهر شنيق,الاردنية,scrypt:32768:8:1$CKyg44m23trKCad7$4f5db88c0afaed06f365dd067032a4138ea81d58c966838c941f5ba43f8ce3e129596555b74690266724440d35fe931af6fbff9e078a720bbd741a80f11b89a6,ذكر,3.76,علم الحاسوب,ماجستير (مسار الرسالة),2022/2021,1,8284425853,Ntag,2023-08-25,04257 Bay Circle,الخاص,1169274350
904705797,لميس أوس رامز المدقي,الاردنية,scrypt:32768:8:1$DHwwTW2SEg9Pep3z$c2422042754ce99ea3cb06d36f98e26397b571ba05169810c62cbf3b5d20cfb16793ef3509c4145cd0d22f131c82cc4497fb546e566ff570b617b898593fb31e,ذكر,2.37,علم الحاسوب,بكالوريوس,2022/2021,3,4156132695,Feedspan,,,الخاص,7262679292
161971045,ثامر عزام أمجد لخشين,الاردنية,scrypt:32768:8:1$EFv0q302Aue0HUbM$d57245ba8a6dc13e399391b9d423c2b17bccf5147ae953b9efb72aaab71bbb3fbb0e6023fe98bd33737ec5e0ab7b2486c5e423de9917f779633aa622726a301c,ذكر,2.53,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2024/2023,2,2244629652,Rhyloo,,,العام,3592673050
394820147,ديما ايتن ادهم الأشراف,الاردنية,scrypt:32768:8:1$VTjuHqOcAX5eoP5E$eaae757297720c1377b8640900f39494135866a77a5f22415e3843f7e5c839ff89c707aedfe57c7d16b08c3e48b7c1a96dca6fbe165b860a4f644f3317078e2f,ذكر,2.26,هندسة البرمجيات,بكالوريوس,2021/2020,3,,,2024-10-12,15 Graedel Crossing,العام,
66051244,نورسين أسعد صَفِيُّ الوحيشي,الاردنية,scrypt:32768:8:1$6zPy5XZLZ7UkI0WI$ee0b3d5cc92f27b06c9b189a43058d79714ba0869e601a64759bfc37a7f7b2e8061a5250b95ce7304c8bf4f8fe5bb8b6d03634600f2d249ec375b35e035f8f74,انثى,2.94,الأمن السيبراني,بكالوريوس,2023/2022,3,5494979347,Linktype,2023-02-10,98 3rd Circle,,6413554553
325322399,ضي داني سعد الكافي,الاردنية,scrypt:32768:8:1$SebbnS1mS5gdnTDQ$33a1e42a605ba00f6f873c705df32df503fc5ba49d60350e4643be5b4c173d9f5a6cf1a5a318d26f1ae07136c408dd58157cd0994cc00cc7dea2de6f05ca13ca,ذكر,2.49,نظم المعلومات الحاسوبية,بكالوريوس,2024/2023,2,1053483915,Devpoint,2024-05-17,80 Fremont Point,,8573606320
487591046,لى لى أدريس معاويه لخشين,الاردنية,scrypt:32768:8:1$M7xfWBTirK4YpSIM$eb0a88bafba712dff5fefdd832504a13a9c7146eff179e3dbc57099e1641c7076b31a573db5ac733cf23711f64da90109708c3d3bd55e758e768bb82d8790012,انثى,3.24,الأمن السيبراني,بكالوريوس,2020/2019,1,6833392836,,,875 Oriole Center,العام,7548764959
156236302,سها مشاري جاد الشريف,الاردنية,scrypt:32768:8:1$7zfP2q2VTeMkx7k7$88aaa7595d191d38695176067f2a78bda17df6554292ceca378881e5288d2254270c4d40a63104f2dce5f5c43e9b8a51d9795f3cdbf5be4e2a421ca9bc9253b8,انثى,3.86,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,3,5156102124,Shuffledrive,2022-07-17,24920 La Follette Parkway,الخاص,5528924001
836142480,صَفِيُّ مهند ادم سعيد,الاردنية,scrypt:32768:8:1$zv3oSrd2EyBVyX8N$2004e9f9a567a0a03c83abc63350a3a3c2a99a61687c7753a6cde52749bf9787a551c53fd1b1c383c24b5de21c17ea6aed2b6e3940b2b7f57f82262d6f4502b9,انثى,1.66,هندسة البرمجيات,بكالوريوس,2023/2022,1,8353544532,Eare,2023-08-29,,,
156289780,تالين زيدون زيد زقية,الاردنية,scrypt:32768:8:1$H4U6ujLBdBDE8PHJ$fbd5626a9f31d9460a752cb64f74e564720c0e570501eb5c10223ae5c1da13be24855380c76a8b2df59948a7a5a53356c60ad7efdad5f57a116c81d635c5f092,انثى,3.97,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,2,6513724519,Demizz,2022-04-15,,العام,9458881885
502840371,اسراء راشد ساهر البشيري,الاردنية,scrypt:32768:8:1$oVhXdjMG7qaiPSqH$05fdfe476cfa442216c898165ad52d678545015d7b46e8a7ccd0b0fa35a7021eae18e02eacbca4dfe3f86b306c5fe297f4ce596a44fe7eb70e22b647f0a08f1a,انثى,1.88,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,3,1895373861,,2021-07-08,2 Mitchell Alley,الخاص,9967945019
318291113,جيلان نبراس ريان الع لويني,الاردنية,scrypt:32768:8:1$H5IwSqVDYkwUSWe8$cd14e057f8853fd0b84e457a73aec0203f24a2d0d554dba6a8d5e0aa735342fe162ead6840c5e846f89e5d79d4f0b43b6ba521201f4b992740e43e4f6549db08,انثى,2.17,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,2,4664034359,Quatz,2022-08-31,0 Bashford Pass,الخاص,8715379027
132098851,زهيدة أسعد أكرم لخشين,الاردنية,scrypt:32768:8:1$fsERzJqjFt8btAUX$e9fd2326db9b7b3c7836491f5e2ef70c3bda6708f7946cb3c31fa7b7240a1c7d87ef94d39fa1d4773c0199e3c78aada8657a6417d80f62aeb599fd238b9ff430,ذكر,2.92,الأمن السيبراني,بكالوريوس,2021/2020,1,,Oyoloo,2023-01-28,,الخاص,7697320667
309784946,أليكا خالد باسم الشتيوي,الاردنية,scrypt:32768:8:1$iwigup1nAdCMvxEx$405ee92ed696d676f082f757e99bfcad645b1fa0d3edeed4ff63204238fab9a91b8808bf4092a2544218fc78ee6c837d8a0a0401f267d2e3a78227d49eaf5dcc,ذكر,2.96,نظم المعلومات الحاسوبية,بكالوريوس,2020/2019,3,4911328746,Photolist,2022-04-06,,الخاص,6541150265
222414970,ابتهاج شاهين مصعب الزوابي,الاردنية,scrypt:32768:8:1$lkuCk19ORgjopjMR$6f849562334577d2892caa5eb5ad7b2afe0a65e6274f9705de35e51dd2500ba9b13e3e76fb0a11aa66cf98110419a1a9f101329d7845999c317236e6bafa290d,ذكر,1.83,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,2,2897697472,Wordify,2021-12-18,024 Anderson Park,الخاص,1023152709
951013802,هاشم سليم حيدر الغربي,الاردنية,scrypt:32768:8:1$vBUcLqV0IW3FCFD9$3e17c4900e1a6aaaca723f88c2cf0f4182dafec638a356d9ca2043a03ef0f7305331f018f584095b6b58f07c8d5c124796961bb7b253aed8ad309dd3263fe458,انثى,2.3,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,1,,Skidoo,2021-03-13,,العام,
363734903,أصالة داني مصلح النفير,الاردنية,scrypt:32768:8:1$NlyAewc9pYoNJ4EK$1c2734764c66fab1d6d09f0a7a2f5923b52da5755ec2dd61a94723108efc641c123d1812e71f92e0e38a40c9fc06161c1d8ac49f5e47058e2e4e6064d96fcc84,انثى,3.98,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,3,6264341067,Aimbo,2024-10-21,94127 Milwaukee Terrace,الخاص,8318520181
605243663,ياسمين راشد اصيل هذيل,الاردنية,scrypt:32768:8:1$oz7fLAjKqWGZGluR$d8b9be9603d500ae3cf4461942281297a9e48f66563ffd59219988722590e78ac5857561841d6df2158da90b710d7e2f096e79ac9b5cd30f5221dfbc05871d0e,ذكر,3.89,الأمن السيبراني,بكالوريوس,2021/2020,3,,Ailane,,35362 Prairieview Court,,3196660968
432426144,سهيل ياسر مشاري سعيد,الاردنية,scrypt:32768:8:1$RqIJl4ep0bXKpMdM$892dbaffec585fd4908ea7f7e8c27011cc1f29a9df6acb07293b285ac1a28413b1a3fc56171ddb97be94122df8b7c7c378d6f13f74f4a31b771a3c222c7efa21,ذكر,2.53,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,5461880351,Einti,2024-10-15,44897 Jana Lane,العام,
166406978,غسان حمزه اديب خنفير,الاردنية,scrypt:32768:8:1$3osgAW8bXrHvzgO1$aed198760292d450e86fa1cee0f21911c5036450aa988e9fad96d85c38a76d8ea707fff2fdd3d3b6e0b7045f4ca8742eba5a37fafb64bc6e6e559cf170b2d922,انثى,3.71,الأمن السيبراني,بكالوريوس,2022/2021,1,1437659426,Skibox,2024-10-24,58717 Warner Road,العام,8011227380
70136573,زيد اصيل باسم العواني,الاردنية,scrypt:32768:8:1$VCZEZFcSQ4BZD44W$68c555645e54e5163fb0d164cc818bbe6da4d60d7a0d786e8cc0bf0b082e3471fa14d8099743b8d22dcf400317ea28b82770c9b3ace50e61c9e52f0b7190f42d,ذكر,2.81,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2024/2023,2,4744998953,Aivee,2023-02-11,88706 Scott Park,العام,7831511408
646997209,سالم ادهم عمار القلال,الاردنية,scrypt:32768:8:1$qXo250FYSEsNu5v7$cf17562d3ad0dfd36a7e707d05a5de6851747941e8f9734f08985eeab6e80c558cf167db256bc06ae3e3f248795775426389fd53aeb33aecb501c2a85d81f376,ذكر,3.34,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,2,1747765834,Feedspan,2021-11-07,7 Tennessee Center,,5488962752
974535215,عامر بدر ايتن الطويل,الاردنية,scrypt:32768:8:1$te6OXM2un8od5sOM$da7524fd741594a7f47001f709f35c3cce6fc2861c8cefd6646ec5b030b0a2eba851d06ee731bafd2625fae1f361ba96135c7ac6b3f1b2170fa38f74de2390fb,انثى,2.51,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,2,8543825014,,,,,8077799954
564813144,شادي يحيى يحيى الصغير,الاردنية,scrypt:32768:8:1$vWO34D5684DrYfzO$c6765deb8581b166645f30e75ea67bbd9a9db263db0d8fa3d982ad68a7337acc742b234cce6118e7a1cdb1dba637efc1064476d9c68e6f6478726ded4ba8afdf,انثى,2.56,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,1,3001030976,Skimia,2022-08-30,5 Schlimgen Drive,,7322709068
305030575,أبرار أيوب مؤيد المولدي,الاردنية,scrypt:32768:8:1$kC7xUUW67cKTBZcM$d31f1aaab0430fae90ae649d733a343628b1536aa44db504134c08670f3645efb710be8d4493a4ab2530ca31bbaaf0182a20e6a54c1bb2edc9826058ab6d5571,انثى,3.24,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,3,1696541734,Oba,,59189 Bultman Court,الخاص,
29972137,نادين عمار سراج الدين المولدي,الاردنية,scrypt:32768:8:1$UyrFxxMkmprVR5xM$b26dfe2f6ef1aca3c5a1b841f03ab48324e179286d0b2aae2e9be6486ca8eed6fd6530485721df75eb672e94917e6365a1e9c5af13bca5673961143b034b174f,انثى,2.06,علم الحاسوب,بكالوريوس,2021/2020,1,9015221059,,2022-04-24,,العام,5477800993
221260426,وسيم دريد أمير العواني,الاردنية,scrypt:32768:8:1$4jbiXjIdSc8QDUaU$706eb9ef22b3b56a0ce8fe58af413d856a9e55abd0ebdee493e771e2ead6bd84bf1f4a5273f92193374857d04cdb17ae808f0227a2649d7de1cd278dd202b095,انثى,3.69,هندسة البرمجيات,ماجستير (مسار الرسالة),2020/2019,3,,Quatz,2022-09-22,8666 Corscot Street,الخاص,4358978473
764066951,اسماء جسور حاتم الكافي,الاردنية,scrypt:32768:8:1$vsBxL7y1sHihDf9q$8d9b6c7571d1158abcce684cf947c58e95675135f937104ee42ce0be9ca1a235543bfc28e0496dcb52031c9965815798e634822b8a9fcc3cc4c6e3a04ecd37ea,انثى,2.82,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2023/2022,3,5677677731,Lajo,2022-11-30,33 Calypso Alley,العام,9588964435
